id,name,description,price_sek,price_eur,category,brand,country,volume,alcohol_percentage,image_url,in_stock,article_number,food_pairing,character,grape_variety
127267,La Spinetta Rosé di Casanova,"KARAKTÄRTorr, frisk och fruktig rosé med massor med hallon, röda vinbär, färska örter och mineraler. Syran är markant och i eftersmaken kommer en mycket trevlig, salivutsöndrande grapeton.GOTT TILLAsiatiskt, skaldjur, pasta och kärlek!",17.5,,,La Spinetta,,,,/owif/images/127267?size=300,,,"Sallader, vegetariskt Pasta Asiatiskt",Torrt,Sangiovese Prugnolo Gentile
119916,Landhaus Mayer Grüner Veltliner,"With elegant spicy aromas, this medium-bodied, lively and refreshing wine, is the perfect food partner.  A classic, easy-drinking Gruner. Peppery notes mingle with clear grapefruit aromas and the body is well-balanced, offering a pleasant acidity and delicate herbal spiciness; lively on the finish.",11.5,,,Landhaus Mayer,,,,/owif/images/119916?size=300,,,"Asiatiskt Aperitif, sällskapsvin Vegetariskt",Torr,Gruner Veltliner
117415,Laroche Chardonnay L,"""En klassiker signerad Laroche, som alltid levererar fräscha och eleganta vita fruktsmaker och läcker syra.Val av Chardonnay-odlingar Kalla, högt belägna klimat som lämpar sig för Chardonnay i Limoux-området.En mosaik av terroirs med dominans av lera och kalksten.""",9.85,,,Laroche,,,,/owif/images/117415?size=300,,,"Sallader, vegetariskt Fiskrätter Buffé",Torrt,Chardonnay
119211,Laroche Chardonnay L Pouch,"En klassiker signerad Laroche, som alltid levererar fräscha och eleganta smaker av vit frukt och läcker syra.",15.95,,,Laroche,,,,/owif/images/119211?size=300,,,"Kyckling, kalkon Asiatiskt Fiskrätter Gris Buffé Aperitif, sällskapsvin",Torrt,Chardonnay
119505,Laroche Chardonnay Reserve,"""Denna Chardonnay kommer huvudsakligen från Orb Valley Limoux och i norra delen av Gard.Terroir = CHARDONNAY tomtval Kalla, högt belägna klimat som lämpar sig för Chardonnay i Limoux-området.Vinstockarnas ålder: Minst 30 år. En mosaik av terroirs med dominans av lera och kalksten.""",8.75,,,Laroche,,,,/owif/images/119505?size=300,,,Ostar Fiskrätter Buffé,Torrt,Chardonnay
127223,Laroche La Chevaliere Rosé,I munnen finns smaker av hallon och röda bär i kombination med frisk syra och livlig munkänsla.,7.85,,,Laroche,,,,/owif/images/127223?size=300,,,"Sallader, vegetariskt Pasta Aperitif, sällskapsvin",Torrt,Syrah Grenache Noir Cinsault
110057,Laroche Pinot Noir Pouch,"Laroche äger också Mas La Chevalière i Languedoc och producerar burgundiska druvsorter, Chardonnay och Pinot Noir, somsprider sin signatur över hela världen. En av nycklarna till framgången är anläggningens effektivitet när det gäller tekniskaprocesser (innovativt gravitations- och kylsystem), energihantering (sedan 2019 har anläggningen blivit självförsörjande påenergi under sommartid) och förvaltning av naturresurser (särskilt vattenbesparingar). Denna Pinot Noire kommer från svalare terroirer och uttrycker en saftig munkänsla i kombination med smidiga, sammetslena tanniner. Den mogna och massiga körsbärsaromen på näsan. Ljus rubinröd färg.",13.5,,,Laroche,,,,/owif/images/110057?size=300,,,"Nöt Lamm Aperitif, sällskapsvin",Lätt,Pinot Noir
110018,Laroche Vin De France Pinot Noir Reserve,"""Denna Pinot Noir kommer huvudsakligen från Orb-dalen, Limoux och norra delen av Gard.Urval av skiften Kalla, högt belägna klimat i Limoux-området. Vinstockarnas ålder: Minst 30 år. En mosaik av terroirs som domineras av lera och kalksten. """,8.75,,,Laroche,,,,/owif/images/110018?size=300,,,"Nöt Pasta Asiatiskt Aperitif, sällskapsvin",Lätt,Pinot Noir
110235,Le Grand Noir Pinot Noir,,13.5,,,Le Grand Noir,,,,/owif/images/110235?size=300,,,"Sallader, vegetariskt Kyckling, kalkon Ostar",Medelfylligt,Pinot Noir
119921,Le Grand Noir Viognier,,13.5,,,Le Grand Noir,,,,/owif/images/119921?size=300,,,"Skaldjur Kyckling, kalkon Asiatiskt",Torrt,Viognier
110167,Lebenshilfe Spätburgunder,"Weingut Lebenshilfe är inte en typisk familjeägd vingård: det finns ingen annan vingård som är utformad för att fungera så socialt ansvarsfull som den gör. Det är en filial till Lebenshilfe-verkstäderna i Bad Dürkheim, som permanent sysselsätter 36 personer med intellektuella funktionsnedsättningar eller arbetsbegränsningar. Guidad av ExVDP-vinmakaren Gabriel Huber och assisterad av sex vinmakare, arbetar teamet med alla aspekter av vinframställning och några ungdomar gör extra volontärarbete. Alla viner är certifierade enligt EU:s ekologiska standarder och BioLand-föreningens ännu strängare regler och är 100% handgjorda! Som en liten 24 hektar stor vingård är kvalitetsbrister inte acceptabla.Pinot Noir-druvorna samlas in från fruktodlingarna i Bad Dürkheim i centrala Pfalz. Druvorna krossas och jäser i rostfritt stål och i stora gamla ekkar. Vinet har en mogen och mycket intensiv kryddig och körsbärsarom, skogsbär i gommen och lätt rökiga toner.",14.5,,,Lebenshilfe,,,,/owif/images/110167?size=300,,,"Sallader, vegetariskt Kyckling, kalkon Pasta",Medelfylligt,Pinot Noir
119216,Leitz 4 Friends Riesling,"NOSE: Fruity nose with peach, apricot and apples with delicate chalky aromas.PALATE: Delicate and lively acidity is supported by ripe mirabelle plum, spicy notes and flavors of ripe Riesling such as lemon, lime, soft grapefruit and pineapples. Medium-body and a touch of minerality create a balanced mouth-feel. Crisp finish leaves your taste buds wanting moreFOOD: A nice aperitif, great with seafood and oysters, delicious with Sashimi and even matches brilliant with smoked fish.",10.5,,,Leitz,,,,/owif/images/119216?size=300,,,"Sallader, vegetariskt Fiskrätter Aperitif, sällskapsvin",Torrt,Riesling
119657,Les Fumées Blanches Rosé Organic BIB,"Torr, hög syra, citruskaraktär, vildhallonkaraktär, rödvinbärskaraktär, persikakaraktär, fräsch",26.95,,,Francois Lurton,,,,/owif/images/119657?size=300,,,"Sallader, vegetariskt Buffé Aperitif, sällskapsvin",Torrt,Sauvignon Gris
119220,Les Fumées Blanches Sauvignon Blanc BIB,"Torr, hög syra,grapefruktskaraktär, inslag av gröna äpplen, ananastoner,örtig, lätta inslag av krusbär",24.95,,,Francois Lurton,,,,/owif/images/119220?size=300,,,"Sallader, vegetariskt Skaldjur Aperitif, sällskapsvin",Torrt,
119830,Les Fumeés Blanches Sauvignon Blanc tetra,"Torr, hög syra,grapefruktskaraktär, inslag av gröna äpplen, ananastoner,örtig, lätta inslag av krusbär",10.5,,,Francois Lurton,,,,/owif/images/119830?size=300,,,"Sallader, vegetariskt Skaldjur Aperitif, sällskapsvin",Torrt,Cabernet Sauvignon
110150,Les Griffons de Pichon Baron,,49.95,,,Les Griffons de Pichon Baron,,,,/Dist/Img/new-taxfree/usercategory-7.png,,,,,
110240,Les Petites Jamelles Red,,9.95,,,Les Jamelles,,,,/owif/images/110240?size=300,,,"Kyckling, kalkon Pasta Buffé",Lätt,Grenache Noir
110075,Leyda Las Brisas Pinot Noir,"The grapes for this wine come from a selection of polygons that were defined through an in-depth soil study that began in 2015. They have been chosen to provide the best fruit expression. Taste is expressive and intense with very pure fruit, revealing tart red fruit like raspberries and cherries. There are also herbaceous and spicy notes, and sometimes hints of citrus fruit and thiols. Palate is juicy, fresh and vibrant, the palate clearly reveals the effect of the granitic soils.",12.5,,,Leyda,,,,/owif/images/110075?size=300,,,"Kyckling, kalkon Fiskrätter Kalv",Medelfylligt,Pinot Noir
110200,Leyda LOT 8 Syrah,"Spicy and energetic, reflecting its climate and granitic soil. An intense nose of white pepper and olives is complemented by floral notes of violets alongside tart fruits. Ruby-red with violet hues, this Syrah features soft notes of oak with silky tannins and a mineral finish. Pair with grilled red meats and hard, aged cheeses.",27.95,,,Leyda,,,,/owif/images/110200?size=300,,,Lamm Grillat Ostar,Medelfylligt,Syrah
119652,Leyda Reserva Riesling,"A stunning Riesling from an award-winning wine producer from the trendy cool climate region of Chile. Wine is perfect for e.g. as a partner for fish and other seafood and Asian food. The scent is an intensely floral aroma with hints of lime, mandarin and jasmine. The taste is elegant and nuanced, with citrus, honey and minerality. The fruitiness, acidity and soft creamy texture are wonderfully balanced.",9.95,,,Leyda,,,,/owif/images/119652?size=300,,,Skaldjur Asiatiskt Fiskrätter,Torrt,Riesling
117906,Lindeman's Chardonnay BIB,"Lindeman´s Chardonnay är torr med en fruktig smak av persika, ananas, vanilj med toner av fat. Generösa smaker gör vinet lättdrucket tillsammans med mat ihop med familj och vänner.",21.95,,,Lindeman's,,,,/owif/images/117906?size=300,,,"Sallader, vegetariskt Fiskrätter Buffé",Torrt,Chardonnay
127234,Lindeman's Rosé BIB,Elegant laxrosa färg. Doft av röda bär och körsbär. Medelfyllig smak av mogna jordgubbar med en lätt kryddig ton av vitpeppar i slutet.,21.95,,,Lindeman's,,,,/owif/images/127234?size=300,,,"Sallader, vegetariskt Buffé Aperitif, sällskapsvin",Torrt,
108320,Lindeman's Shiraz/Cabernet BIB,"Lindeman's Shiras/Cabernet är mjuk och medelfyllig med fruktig smak av röda bär, hallon och körsbär. Behaglig och rund eftersmak.",21.95,,,Lindeman's,,,,/owif/images/108320?size=300,,,Grillat Gris Buffé,Medelfylligt,Cabernet Sauvignon Shiraz
127081,L'Ostal Cazes Rosé 2019,"Gården utökade sitt sortiment med L'Ostal Cazes Rosé. En blandning av grenache och Shiraz från de svalare terroirerna på gården och i regionen. Stilrent, minimalistiskt och överfullt med ljus och transparens, väcker etiketten dess friskhet och fruktighet.Den ljusrosa färgen på Ostal Rosé 2019 lovar friskhet och gourmetglädje.Elegans regerar högst i gommen. Små röda fruktaromer som förstärks av några blommiga noter ger vinet elegans och finess. Dess mjukhet och fräschör kommer att förvåna många. 2019 – en mycket förförisk rosé!",7.95,,,Domaine L'Ostal Cazes,,,,/owif/images/127081?size=300,,,"Sallader, vegetariskt Pasta Grillat",Torrt,Syrah Grenache Blanc
110243,Louis Bernard Côtes du Rhône Rouge,"Härlig mörk granatfärg. Bukett av röda bär med mycket svart Grenache-karaktär. Rik och fyllig med silkeslena tanniner och en lång, elegant avslutning.",10.95,,,Louis Bernard,,,,/owif/images/110243?size=300,,,Pasta Grillat Gris,Medelfylligt,Syrah Grenache Noir
119471,Louis Latour Rully Chardonnay,Färg: Ljust gul. Doft: Märkbar doft av akacianblommor och hasselnötter. Smak: Charmig doft av akacianblommor och en mjuk hasselnötter i eftersmaken.,34.95,,,Louis Latour,,,,/owif/images/119471?size=300,,,"Skaldjur Kyckling, kalkon Fiskrätter",Torrt,Chardonnay
109210,Luigi Bosca De Sangre Cabernet Franc,"Cabernet Franc has a ruby red color. Complex nose with blackcurrant, chocolate and toast.",16.5,,,Luigi Bosca,,,,/owif/images/109210?size=300,,,Nöt Lamm Grillat,Fylligt,Cabernet Franc
127226,Lyv Rosé,"""Ett urval av en tomt i hjärtat av Vallée de l'Hérault där grenache och cincsault uttrycker sin aromatiska potential. Jordmån av lera och kalksten.Nattskörd för att bevara friskheten, direktpressning, jäsning 15°C.Detta vin har en mycket blek färg och en intensiv och mycket aromatisk doft. Gem rosé är lätt och fruktig med en bra balans. Frisk syra och en koncentration av aromer.Och återanvänd gärna flaskan! Kan vara som vattenkaraff, vas, lampa....och skicka oss dina idéer till vår instagram @Lyv !""",9.95,,,LYV,,,,/owif/images/127226?size=300,,,"Kyckling, kalkon Pasta Aperitif, sällskapsvin",Torrt,Grenache Gris
227226,LYV Rosé Pays d'Oc Rosé,"""Ett urval av en tomt i hjärtat av Vallée de l'Hérault där grenache och cincsault uttrycker sin aromatiska potential. Jordmån av lera och kalksten.Nattskörd för att bevara friskheten, direktpressning, jäsning 15°C.Detta vin har en mycket blek färg och en intensiv och mycket aromatisk doft. Gem rosé är lätt och fruktig med en bra balans. Frisk syra och en koncentration av aromer.Och återanvänd gärna flaskan! Kan vara som vattenkaraff, vas, lampa....och skicka oss dina idéer till vår instagram @Lyv !""",7.95,,,LYV,,,,/owif/images/227226?size=300,,,"Sallader, vegetariskt Skaldjur Aperitif, sällskapsvin",Torrt,Cinsault Grenache Gris
110040,Marquês de Borba Colheita Tinto,"One of the most popular wines in Portugal - from renowned Portugues winemaker Joao Portugal Ramos. A typical fullbodied blend of - among others - Petit Verdot, Merlot, Touriga Nacional And Aragonez (Tempranillo) from Alentejo in the south of Portugal. Rich on fruit with a dense, bright red colour with aromas of blackberry, blackcurrant and marmalade. Ideal for pork dishes, tapas, red meat and barbecue/spicy dishes.",9.95,,,Marquês de Borba,,,,/owif/images/110040?size=300,,,Nöt Grillat Risotto,Fylligt,Merlot Petit Verdot Touriga Nacional Aragones
109174,Marques de casa Concha Cabernet Sauvignon,"Djupt röd med aromer av körsbär, svartvinbär och björnbär, samt med en antydan av tjära och rök. Texturen är mjuk—nästan silkeslen—och döljer den fasta tanninstrukturen, lång smak.",17.95,,,Concha y Toro,,,,/owif/images/109174?size=300,,,Nöt Grillat Biff,Fylligt,Cabernet Sauvignon
108804,Marques de Casa Concha Carmenere,"Djupt violetröd. En intensiv, ren Carmenère, fullpackad med blåbär och vilda bär. Blommiga inslag som violer och en nypa rostad röd paprika. Fruktig och smakrik med utsökt syra, söta, vänliga tanniner och en lång, krämig avslutning.",17.95,,,Concha y Toro,,,,/owif/images/108804?size=300,,,,,
110191,Mas de Subira,,20.95,,,Ferrer Family Wines,,,,/owif/images/110191?size=300,,,Vilt Grillat Biff,Fylligt,Cabernet Sauvignon Garnacha Carinena
110163,Mas Martinet Menut Priorat,"Mas Martinet har en position som en av Priorats absoluta topproducenter. Detta livliga men ändå eleganta vin har blommiga aromer och smaker av saftiga röda plommon, bärnsten, blåbär, björnbär med komplexiteten av söta bakkryddor, vanilj, karamell, kakao och en underström av våta löv, svamp och läder. Det finns en mycket bra balans mellan de måttliga mogna tanninerna och de högintensiva exakta smakerna.",22.95,,,Mas Martinet,,,,/owif/images/110163?size=300,,,Nöt Lamm Vilt,Medelfylligt,Merlot Syrah Grenache Noir Carignane
110241,Masi Bonacosta Valpolicella Classico DOC,"Klar röd färg med violetta kanter. Doften är frisk med inslag av viol och hallon. Smaken är livlig och tilltalande, med tydliga toner av mogna körsbär och plommon, balanserade av en fin syra som ger vinet struktur. Munkänslan är lång och torr, med en ihållande eftersmak.",9.5,,,Masi Agricola,,,,/owif/images/110241?size=300,,,Pasta Grillat Risotto,Medelfylligt,Corvina Rondinella Molinara
107593,Masi Campofiorin,"Kryddig smak med inslag av fat, körsbär, korinter, blåbär, choklad och tranbär. ",11.95,,,Masi Agricola,,,,/owif/images/107593?size=300,,,Nöt Pasta Grillat,Medelfylligt,Corvina Rondinella Molinara
119928,Masi Levarie Soave Classico DOC,"Ljus halmgul färg med gröna skiftningar. Doften är intensiv med tydliga aromer av päron. Smaken är frisk med inslag av citrusfrukter och ananas, och eftersmaken är fin och välbalanserad.",9.95,,,Masi Agricola,,,,/owif/images/119928?size=300,,,"Pasta Aperitif, sällskapsvin Sushi",Torrt,Trebbiano Garganega
117439,Masi Masianco,"Torr, medelhög syra, fruktig, blommig, honungskaraktär",7.95,,,Masi Agricola,,,,/owif/images/117439?size=300,,,"Sallader, vegetariskt Asiatiskt Fiskrätter",Torrt,Pinot Grigio
108048,Masi Modello Rosso BIB,"Medelfyllig, medelhöga tanniner, körsbärig, björnbärig, lätt kryddighet, svag sotighet.Mustigt och syltigt.",22.5,,,Masi Agricola,,,,/owif/images/108048?size=300,,,Pasta Grillat Gris,Medelfylligt,Refosco Raboso
108761,Masi Nectar Campofiorin,"Fruktigt, och fräscht som ungt med syror och tanniner förett långt liv, en syntes av ungdom och mognad med varm, god smak av ruktmed mörka körsbär och toner av krydda, kanel och vanilj. ",17.5,,,Masi Agricola,,,,/owif/images/108761?size=300,,,Nöt Vilt Ostar,Fylligt,Corvina Rondinella Molinara
