id,name,description,price_sek,price_eur,category,brand,country,volume,alcohol_percentage,image_url,in_stock,article_number,food_pairing,character,grape_variety
109888,Ramos Reserva BIB,"Dark, blue-red color. Fruity taste with hints of dark cherries, herbs, blueberries, wild raspberries and licorice.",19.95,,,J. Portugal Ramos Vinhos,,,,/owif/images/109888?size=300,,,Lamm Pasta Grillat,Fylligt,Syrah Aragones Trincadeira
109463,Renato Ratti Barbera d'Asti,"Intensiv, rubinröd. Mogen bukett med en underliggande kryddighet. fullsmak med en lång intensiv avslut. ",19.95,,,Renato Ratti,,,,/owif/images/109463?size=300,,,Pasta Gris Kalv,Medelfylligt,
109460,Renato Ratti Barolo Marcenasco,"Drygt medelfyllig, aromatisk och läckert definierad Barolo med toner av svarta vinbär, mörka bär och lakrits, välbalanserad med silkiga tanniner som är en fin kontrast till den fräscha och långlivade frukten.",35.95,,,Renato Ratti,,,,/owif/images/109460?size=300,,,Lamm Vilt Kalv,Fylligt,Nebbiolo
119776,Ress Weissburgunder,"RESS är ett varumärke tillhörande den berömda Rheingau-familjen Ress, känd som den 5:e generationens ägare av VDP-vingården Balthasar Ress (est.1870). Ägaren Christian Ress lägger stor vikt vid traditionellt men ändå innovativt hantverk kombinerat med högsta kvalitet. Förutom kompromisslösa kvalitetskrav är vinerna även veganska från certifierad ekologisk odling.RESS-seriens viner passar alla tillfällen och för okomplicerad dryckesnöje. Vid sidan av den klassiska Riesling är druvsorter utanför den traditionella Rheingau-portföljen lika populära.Jäsning sker i temperaturreglerade rostfria tankar. Genom denna expansionsmetod behåller vinerna sin typiska druvsortsstil och bibehåller det nödvändiga dricksflödet. Ress Organic Pinot Blanc imponerar med sin lätta, fruktiga karaktär, som kompletteras med en frisk, elegant syra. Dess lätt krämiga konsistens avrundar vinet underbart. Ett underbart vin för varma sommarkvällar med vänner.",17.95,,,Ress,,,,/owif/images/119776?size=300,,,"Sallader, vegetariskt Skaldjur Kyckling, kalkon Pasta Asiatiskt Ostar Fiskrätter Gris Buffé Aperitif, sällskapsvin Sushi Svamp",Torrt,Pinot Blanc
119413,Richter Mülheimer Sonnenlay Riesling Zeppelin,"Kristallklar, svagt gulaktig färg. Doften är fräsch och ren; äpple, honungsmelon, citrus och blommor. Smaken är halvtorr, lätt, mycket frisk och saftig.På 20- och 30-talen serverades vinet från vingården Mülheimer Sonnenlay till passagerarna på de berömda luftskeppen, Graf Zeppelin och Hindenburg. För att fira detta bad vinodlaren Bauhaus-konstnären Hans Schlösser att designa en speciell etikett med luftskeppet Zeppelin.",14.95,,,Max Ferd. Richter,,,,/owif/images/119413?size=300,,,"Asiatiskt Grillat Aperitif, sällskapsvin",Halvtorrt,Riesling
119599,Riley's Rows Chardonnay,,39.95,,,Riley's Rows,,,,/owif/images/119599?size=300,,,"Kyckling, kalkon Fiskrätter Gris",Torrt,
108558,Ripasso Valpolicella Superiore D.O.C. Zonin,"En mycket bra och prisvärd Ripasso. Ett medelfylligt vin som passar till många tillfällen. I doften finns inslag av körsbär, plommon, torkad aprikos och både svartpeppar samt kanel. Smaken är lång med en stor fruktighet. Vinet är inte så strävt utan mer mjukt och fruktigt. ",12.95,,,Zonin,,,,/owif/images/108558?size=300,,,Nöt Pasta Ostar,Medelfylligt,Corvina Rondinella Molinara
119820,Roseblood Rosé,,20.95,,,Château d'Estoublon,,,,/owif/images/119820?size=300,,,,,
109921,Santalba Coleccion Privada Rioja Reserva,"Intense bright cherry-red wine ; notes of black fruit, violets and vanilla. ",23.95,,,Santalba,,,,/owif/images/109921?size=300,,,Nöt Lamm Ostar,Kraftigt,
119926,Sattler Cuvée Spätlese,,17.5,,,Thomas Sattler,,,,/owif/images/119926?size=300,,,"Ostar Desserter Aperitif, sällskapsvin",Söt,Chardonnay Pinot Blanc Bouvier
119920,Sattler Weißburgunder,,17.95,,,Thomas Sattler,,,,/owif/images/119920?size=300,,,"Sallader, vegetariskt Skaldjur Asiatiskt",Halvtorrt,Pinot Blanc
110226,Scarlett Dark BIB,,19.5,,,Scarlett,,,,/owif/images/110226?size=300,,,Pasta Grillat Buffé,Fylligt,Cabernet Sauvignon Merlot Shiraz
119813,Schloss Johannisberg Gelblack Riesling,,41.95,,,Schloss Johannisberg,,,,/owif/images/119813?size=300,,,"Sallader, vegetariskt Skaldjur Fiskrätter Aperitif, sällskapsvin Vegetariskt Risotto",Torrt,Riesling
110069,Scrimaglio Barbera d'Asti Superiore,"Prisbelönt och erkänd vingård från Monferrato: Scrimaglio-vingården grundades i Nizza Monferrato 1920 och stoltserar med en hundraårig kallelse för kvalitet. Den har en koppling till det territorium som uttrycks perfekt i produktionen av de mest prestigefyllda Langhe- och Monferrato-vinerna.Regelbunden vinnare av högsta betyget 3 bicchieri i Gamberro Rosso, den mest inflytelserika årliga vinboken i Italien.Vinframställningsfilosofi: Druvorna samlas in från fruktträdgårdar som ligger på en höjd av 280-380 m i Monferrato, och de olika jordmånarna ger druvorna flera dimensioner. Vinet jäser och macererar i 10 dagar vid 20-30°C, följt av malolaktisk jäsning. Vinet mognar på stora ekfat i 12 månader, och ytterligare 6 månader på flaska efter buteljering i källare.",18.95,,,Scrimaglio,,,,/owif/images/110069?size=300,,,"Nöt Lamm Kyckling, kalkon",Medelfylligt,Barbera
118548,Secret de Lunès Chardonnay,"""Powerful Chardonnay from the south of France. Located in Languedoc but with a typical burgundy  vinification.On the nose, aromas of fresh fruit (pomelos, exotic fruits) and white flowers (honeysuckle), with slightly toasted notes. On the palate, fruity, with strong vanilla notes and an appealing freshness, balanced out by a very round finish.""",10.95,,,Secret de Lunès,,,,/owif/images/118548?size=300,,,"Sallader, vegetariskt Pasta Fiskrätter",Torrt,Chardonnay
109328,Secret de Lunès Pinot Noir,"Secret de Lunès är en serie ekologiska viner som visar upp kännetecknen för var och en av de druvsorter som odlas på vår egendom Mas de Lunès. Vår Pinot Noir kommer från 12-åriga vinstockar med en genomsnittlig avkastning på 42 hl/ha.Expressiv, med aromer av röd frukt (körsbär) och rökiga och flintiga nyanser.",10.95,,,Secret de Lunès,,,,/owif/images/109328?size=300,,,Pasta Svamp Risotto,Medelfylligt,Pinot Noir
110078,Silk & Spice Red Blend,Intensiv mörkröd färg med en ljusröd ytterkant. Tydlig smak av solmogna mörka bär och med inslag av vanilj och kaffe. Fylligt vin med utsökt balans av tanniner och en lång mjuk eftersmak.,9.95,,,Silk & Spice,,,,/owif/images/110078?size=300,,,Nöt Lamm Grillat,Fylligt,Syrah Touriga Nacional Alicante Bouschet
119767,Sophie Schaal Organic Riesling,"Ett välbalanserat, aromatiskt ekologiskt vin från Alsace. Mild fruktighet, lätt krämighet sprider munkänslan och förlänger eftersmaken som den livliga syran fräschar upp. Elegant blommig smak av äppel och nektarin.",16.5,,,Sophie Schaal,,,,/owif/images/119767?size=300,,,"Sallader, vegetariskt Skaldjur Kyckling, kalkon Pasta Asiatiskt Ostar Fiskrätter Kalv Sushi Risotto",Medelfylligt,Riesling
110232,Speri Valpolicella DOC Classico 2022,"Ruby red color with purplish highlights and an intense, vinous bouquet, with hints of violets and cherries. A medium-bodied, fruity wine, to be enjoyed young. Ideal for accompanying hors d’oeuvres, soups, pasta and typical Mediterranean dishes.",16.5,,,Speri,,,,/owif/images/110232?size=300,,,"Kyckling, kalkon Pasta Aperitif, sällskapsvin",Torrt,Corvina Rondinella Molinara
109517,"Symposio, Principi di Butera","Ett mästerverk från Sicilien. Detta härliga mustiga fylliga fruktiga rödvin är ett utav de bästa du kan få från Sicilien. En Bordeaux-blandning i en distinkt siciliansk stil Det är en blandning av franska druvor och Italiensk vinodling samt vinmakning och resultatet blir fantastiskt. Detta röda vin kombinerar framgångsrikt Cabernet Sauvignons fräschhet, frukt i Merlot och de salta noterna från Petit Verdot för att skapa en äkta harmoni med en medelhavsmak. Passar perfekt till de speciella middagarna och de speciella tillfällena. ",21.95,,,Feudo Principi di Butera,,,,/owif/images/109517?size=300,,,Nöt Lamm Pasta,Fylligt,Cabernet Sauvignon Merlot Petit Verdot
110048,Tareq Pinot Noir,,11.95,,,Tareq Taylor,,,,/owif/images/110048?size=300,,,"Kyckling, kalkon Pasta Aperitif, sällskapsvin",Medelfylligt,Pinot Noir
119564,Tareq Riesling,,11.95,,,Tareq Taylor,,,,/owif/images/119564?size=300,,,"Sallader, vegetariskt Fiskrätter Aperitif, sällskapsvin",Torrt,Riesling
127285,That's Neiss Pink Riesling,"Halvtorr, hög syra, hallonkaraktär, lätta rödvinbärstoner, citruskaraktär, mineralig,",10.95,,,Neiss,,,,/owif/images/127285?size=300,,,"Skaldjur Kyckling, kalkon Asiatiskt Buffé Aperitif, sällskapsvin Vegetariskt",Halvtorrt,Pinot Noir Riesling
109844,The Adventures of Miss Harry BIB,"En underbar Shiraz från en av Barossa valleys bästa producenter. Mjuk, fruktig och intensiv, med toner av björnbär, plommon, eukalyptus, tobak, kaffe och vanilj.",16.95,,,Hewitson,,,,/owif/images/109844?size=300,,,Nöt Lamm Grillat,Fylligt,Syrah
119862,Thomas Sattler Grüner Veltliner,,9.95,,,Thomas Sattler,,,,/owif/images/119862?size=300,,,"Sallader, vegetariskt Skaldjur Kyckling, kalkon Pasta Asiatiskt Fiskrätter Gris Buffé Aperitif, sällskapsvin Sushi",Torrt,Gruner Veltliner
219862,Thomas Sattler Grüner Veltliner,,5.95,,,Thomas Sattler,,,,/owif/images/219862?size=300,,,"Sallader, vegetariskt Skaldjur Aperitif, sällskapsvin",Torrt,Gruner Veltliner
109995,Tommasi Amarone Classico DOCG I Pianeti,"Medelfyllig, höga tanniner, tranbärig, dadelkaraktär, surkörsbärskaraktär, plommonkaraktär, lätt kaffeton, örtig",35.95,,,Tommasi Viticoltori,,,,/owif/images/109995?size=300,,,Lamm Vilt Ostar,Medelfylligt,
109337,Tommasi Casisano Brunello di Montalcino D.O.C.G.,"Färgen är tegelröd. Doften har inslag av körsbär, viol, björnbär, örter, peppar och läder. Smaken är torr, fyllig, syrlig, med silkeslena tanniner och lång.",38.95,,,Tommasi Viticoltori,,,,/owif/images/109337?size=300,,,Nöt Vilt Grillat,Fylligt,Sangiovese
109336,Tommasi Casisano Rosso di Montalcino D.O.C.,"Röd med rubinnyans. Doften har inslag av körsbär, viol, plommon, hallon och kryddighet. Medelfyllig, torr, syrlig, mjuka tanniner, ungdomlig.",17.5,,,Tommasi Viticoltori,,,,/owif/images/109336?size=300,,,Nöt Grillat Ostar,Medelfylligt,Sangiovese
108529,Tommasi Graticcio Appassionato BIB,"Kryddig smak med inslag av fat, körsbär, kanel, russin, kryddnejlika och vanilj.",20.95,,,Tommasi Viticoltori,,,,/owif/images/108529?size=300,,,Nöt Lamm Grillat,Fylligt,
109700,Tommasi La Prunee - Merlot,"Medelfyllig, medelhöga tanniner, kryddig, bärig",10.95,,,Tommasi Viticoltori,,,,/owif/images/109700?size=300,,,"Nöt Kyckling, kalkon Gris Buffé",Medelfylligt,Merlot
118540,Tommasi Le Fornaci - Lugana DOC,"Torr, medelhög syra, grapefruktskaraktär, fruktig",12.95,,,Tommasi Viticoltori,,,,/owif/images/118540?size=300,,,"Sallader, vegetariskt Skaldjur Fiskrätter",Torrt,Turbiana
118534,Tommasi Le Volpare Soave Classico,"En blek halmgul färg med lysande gröna toner. Vinet har en delikat doft av akacianblommor och fläderblommor. På gommen är den torr, behagligt harmonisk och välbalanserad, eftersmaken är frisk och lång.",9.95,,,Tommasi Viticoltori,,,,/owif/images/118534?size=300,,,Skaldjur Fiskrätter Sushi,Torrt,Garganega
119803,Tommasi Masseria Surani Fiano IGT,"Halmgult, aromrik och frisk doft. Vinet har delikata aromer av vita blommor och akacia, följt av inslag av citrus och tropisk frukt. Vinet är behagligt smakrikt och medelfylligt, med en frisk avslutning.",14.95,,,Tommasi Viticoltori,,,,/owif/images/119803?size=300,,,"Sallader, vegetariskt Skaldjur Fiskrätter",Torrt,Fiano
